sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,lap,rifle,gear,usernote = None
2107,1717508174,111.06,0,17.9,107,105,72,13,210,120,24.6,9.9,20,15,35,0,364,63.1905121263117,14.6582258306444,1,0,2L,
2107,1717508175,116.26,0,18.1,105,106,72,14,180,120,17.2,9.2,19,14,33,0,364,63.1905380263925,14.6583119127899,1,0,2L,
2107,1717508176,121.68,0,19.5,99,110,70,16,170,120,14.2,9.6,19,14,33,0,364,63.1905656028539,14.6584010124207,1,0,3,
2107,1717508177,127.31,0,19.4,94,120,52,16,200,170,22,18.9,17,12,29,0,364,63.1905929278582,14.6584953926504,1,0,3,
2107,1717508178,133.74,0,18.7,81,124,51,17,120,170,7.4,18.9,15,10,25,0,364,63.1906211748719,14.6586072072387,1,0,3,
2107,1717508179,138.3,0,18.7,81,128,35,18,180,120,13.6,7.9,14,9,23,0,363,63.1906355079263,14.6586911939085,1,0,3,
2107,1717508180,142.08,0,18.7,81,137,53,18,180,120,13.6,9.3,15,11,26,0,361,63.1906472425908,14.658761434257,1,0,3,
2107,1717508181,146.82,0,18.7,85,142,65,20,160,120,13.4,10.4,16,12,28,0,359,63.1906669400632,14.6588450856507,1,0,3,
2107,1717508182,152.21,0,19.2,86,147,68,21,160,140,13.3,10.5,15,12,27,0,359,63.1906941812485,14.6589336823672,1,0,3,
2107,1717508183,157.69,0,19.5,86,150,65,22,130,130,8.3,10,14,12,26,0,359,63.1907197460532,14.6590266376734,1,0,3,
2107,1717508184,163.11,0,19.9,85,154,64,23,190,140,15.7,10.4,14,12,26,0,359,63.1907484959811,14.659112803638,1,0,3,
2107,1717508185,168.34,0,19.8,82,158,64,24,130,140,8.4,10.1,14,11,25,0,360,63.1907759048045,14.6591966226697,1,0,3,
2107,1717508186,173.56,0,18.9,75,161,49,25,190,140,14.7,12.5,14,10,24,0,361,63.1908039003611,14.6592798549682,1,0,3,
2107,1717508187,178.81,0,17.4,64,168,52,26,110,110,6.8,6.5,14,8,22,0,363,63.1908400263637,14.65934548527,1,0,3,
2107,1717508188,183.72,0,16.7,61,170,52,26,170,110,13.8,6.5,14,8,22,0,363,63.1908745598048,14.6594058349729,1,0,3,
2107,1717508189,188.05,0,16.4,61,173,28,28,170,110,13.9,7.5,14,8,22,0,363,63.1909018848091,14.6594672743231,1,0,3,
2107,1717508190,192.87,0,16.2,61,173,28,28,170,110,13.9,7.5,13,8,21,0,363,63.1909326463938,14.6595347486436,1,0,3,
2107,1717508191,198.66,0,18.4,61,174,33,28,150,0,12.5,0,13,8,21,0,363,63.1909736339003,14.6596054080874,1,0,3,
2107,1717508192,204.55,0,20,61,175,63,30,140,140,9.9,10.7,13,7,20,0,363,63.1910189799964,14.6596658416092,1,0,3,
2107,1717508193,210.16,0,19.4,61,175,45,30,140,110,10.6,6.1,13,6,19,0,365,63.1910608056933,14.6597278676927,1,0,3,
2107,1717508194,215.56,0,18.5,53,175,48,31,160,110,11.8,6.1,12,5,17,0,365,63.1911014579237,14.6597864571959,1,0,3,
2107,1717508195,220.92,0,18.3,52,176,0,32,140,110,10.9,6.2,12,5,17,0,365,63.1911398470402,14.659850075841,1,0,3,
2107,1717508196,226.28,0,18.4,51,176,0,32,140,110,10.9,6.2,11,5,16,0,365,63.1911754701287,14.6599219925702,1,0,3,
2107,1717508197,231.23,0,17.8,49,176,0,32,170,0,14,0,12,5,17,0,365,63.191208159551,14.6599889639765,1,0,3,
2107,1717508198,235.89,0,17.3,49,175,0,32,170,0,14,0,12,5,17,0,365,63.1912378314883,14.6600545942783,1,0,3,
2107,1717508199,240.84,0,17.5,47,175,0,33,180,0,13.5,0,11,5,16,0,364,63.1912683416158,14.6601264271885,1,0,3,
2107,1717508200,245.43,0,17.8,47,175,0,34,120,0,10,0,11,5,16,0,364,63.1912930682302,14.660199098289,1,0,3,
2107,1717508201,250.55,0,17.8,47,175,0,34,120,0,10,0,10,5,15,0,364,63.1913206446916,14.6602806542069,1,0,3,
2107,1717508202,256.19,0,18.8,47,175,0,34,140,0,10.2,0,9,6,15,0,363,63.1913554295898,14.6603623777628,1,0,3,
2107,1717508203,261.41,0,19.1,47,174,0,34,140,130,10.2,10.1,9,7,16,0,363,63.1913856882602,14.6604413352907,1,0,3,
2107,1717508204,266.38,0,19.2,47,175,0,35,140,130,10.4,10.1,9,6,15,0,363,63.1914079003036,14.660526830703,1,0,3,
2107,1717508205,271.23,0,19.1,48,175,0,35,140,0,10.4,0,9,5,14,0,361,63.1914313696325,14.6606077160686,1,0,3,
2107,1717508206,276.07,0,18.6,48,175,0,36,130,0,9.3,0,9,6,15,0,360,63.1914601195604,14.660680135712,1,0,3,
2107,1717508207,280.66,0,18.5,52,175,49,36,130,110,9.3,6.7,10,7,17,0,360,63.1914884503931,14.6607466042042,1,0,3,
2107,1717508208,285.66,0,18.6,53,175,28,37,170,110,13.2,5.9,10,7,17,0,360,63.1915180385113,14.6608217060566,1,0,3,
2107,1717508209,290.43,0,17.9,57,175,28,38,150,110,10.9,5.9,11,8,19,0,360,63.1915503088385,14.6608828101307,1,0,3,
2107,1717508210,295.21,0,17.4,58,175,0,38,150,0,10.9,0,13,7,20,0,362,63.191586099565,14.6609353646636,1,0,3,
2107,1717508211,300.74,0,18.3,58,175,0,38,200,130,18.9,11.1,13,6,19,0,364,63.1916296016425,14.6609885059297,1,0,3,
2107,1717508212,306.82,0,19.5,58,175,0,38,200,130,18.9,11.1,13,5,18,0,364,63.191678635776,14.6610418148339,1,0,3,
2107,1717508213,312.62,0,19.3,58,175,0,39,180,0,13.5,0,12,5,17,0,364,63.1917264964432,14.6610874962062,1,0,3,
2107,1717508214,317.75,0,18.8,60,175,0,39,180,0,13.5,0,12,7,19,0,364,63.1917689926922,14.6611271426082,1,0,3,
2107,1717508215,323.67,0,18.5,61,175,63,40,130,130,9.8,11.4,13,9,22,0,363,63.1918160989881,14.661182211712,1,0,3,
2107,1717508216,329.65,0,18.4,61,176,64,41,160,120,14.4,9.6,13,9,22,0,363,63.1918638758361,14.6612365264446,1,0,3,
2107,1717508217,334.34,0,18.3,61,176,47,42,190,110,16.1,6.5,12,8,20,0,362,63.1919000856578,14.6612838841975,1,0,3,
2107,1717508218,338.87,0,17.3,52,176,46,42,110,110,6.9,6.5,11,7,18,0,361,63.1919351220131,14.6613296493888,1,0,3,
2107,1717508219,343.64,0,17.2,52,177,39,44,150,130,10.3,8.8,11,6,17,0,361,63.1919712480158,14.661380359903,1,0,3,
2107,1717508220,347.76,0,18.7,52,177,0,44,140,130,10.3,8.8,10,6,16,0,361,63.1920005008578,14.6614308189601,1,0,3,
2107,1717508221,353.01,0,19.4,52,177,0,44,140,0,10.3,0,10,6,16,0,360,63.1920388061553,14.6614918392152,1,0,3,
2107,1717508222,359.2,0,20.3,52,177,0,45,0,110,0,7.9,11,5,16,0,360,63.1920870859176,14.6615530271083,1,0,3,
2107,1717508223,364.45,0,19.5,54,177,26,46,180,110,16.5,7.9,11,5,16,0,360,63.1921261455864,14.661610443145,1,0,3,
2107,1717508224,370.44,0,20.1,62,178,32,46,160,0,13.4,0,13,6,19,0,360,63.1921729166061,14.6616677753627,1,0,3,
2107,1717508225,376.81,0,19.7,62,179,62,47,170,120,12,7.8,14,6,20,0,359,63.1922232080251,14.6617277897894,1,0,3,
2107,1717508226,382.28,0,18.7,62,179,0,48,170,110,17.5,8.5,14,6,20,0,358,63.1922649499029,14.6617854572833,1,0,3,
2107,1717508227,387.68,0,18.5,59,178,0,48,170,110,17.5,8.5,13,6,19,0,357,63.1923046801239,14.6618473157287,1,0,3,
2107,1717508228,393.39,0,19,59,179,30,48,170,0,16.2,0,12,6,18,0,357,63.192341895774,14.6619250997901,1,0,3,
2107,1717508229,399.3,0,19.4,59,179,32,49,110,0,6.4,0,12,6,18,0,357,63.1923775188625,14.6620125230402,1,0,3,
2107,1717508230,404.52,0,19.4,65,179,32,50,140,0,10.3,0,12,8,20,0,357,63.1924065202475,14.662094078958,1,0,3,
2107,1717508231,409.69,0,18.7,72,178,60,50,160,110,10.5,7.1,14,9,23,0,360,63.1924377847463,14.6621699351817,1,0,3,
2107,1717508232,414.22,0,18.2,79,178,63,52,200,140,19.1,11,15,11,26,0,361,63.1924556382,14.6622457075864,1,0,3,
2107,1717508233,419.19,0,18.2,88,178,66,52,150,130,8.7,9.1,17,12,29,0,361,63.1924742460251,14.6623338852078,1,0,3,
2107,1717508234,424.74,0,18,102,179,70,54,210,140,19.5,9.1,20,14,34,0,362,63.1924971286207,14.6624320372939,1,0,3,
2107,1717508235,429.31,0,17.6,117,179,71,55,190,180,13.6,17.7,23,17,40,0,362,63.1925102043897,14.6625180356205,1,0,3,
2107,1717508236,433.58,0,17.4,130,179,72,56,200,150,16.2,10,25,20,45,0,364,63.1925185862929,14.6626010164619,1,0,3,
2107,1717508237,437.94,0,16.5,130,179,69,58,230,200,21.7,21.1,26,25,51,0,365,63.1925207655877,14.6626866795123,1,0,3,
2107,1717508238,441.34,0,14.5,130,179,69,58,270,200,25.8,20.3,28,29,57,0,365,63.1925246212631,14.6627502143383,1,0,3,
2107,1717508239,444.35,0,11.9,119,179,72,60,270,240,26.9,30.9,29,31,60,0,365,63.1925253756344,14.662802265957,1,0,3,
2107,1717508240,448.74,0,11,111,179,72,61,230,240,16.4,28.7,30,31,61,0,365,63.1925435643643,14.662878960371,1,0,3,
2107,1717508241,452.66,0,10.9,105,180,72,62,270,210,26.5,22.3,30,28,58,0,367,63.1925435643643,14.662945093587,1,0,3,
2107,1717508242,456.09,0,10.4,94,180,73,64,270,210,25.3,22,29,25,54,0,367,63.1925435643643,14.6630053594708,1,0,3,
2107,1717508243,462.11,0,7.4,60,181,68,64,250,190,22.2,18.1,27,22,49,0,367,63.1925155688077,14.6630279067904,1,0,3,
2107,1717508244,466.42,0,6.8,48,181,68,66,260,180,21.4,18.5,24,18,42,0,367,63.1925102882087,14.6630456764251,1,0,3,
2107,1717508245,468.59,0,6.8,48,181,63,66,250,190,18.6,13,22,16,38,0,367,63.1925102882087,14.6630841493607,1,0,3,
2107,1717508246,471.14,0,7.1,48,181,68,68,240,150,20,9.2,21,14,35,0,366,63.1925102882087,14.6631307527423,1,0,3,
2107,1717508247,474.19,0,9.4,50,181,50,69,220,180,16.2,13.6,20,13,33,0,366,63.1925140600652,14.6631895098835,1,0,3,
2107,1717508248,477.36,0,10.6,50,182,47,70,190,180,12.1,13.6,19,12,31,0,366,63.1925140600652,14.6632519550622,1,0,3,
2107,1717508249,480.36,0,9.9,50,181,68,71,230,160,19.2,11.8,18,12,30,0,366,63.1925140600652,14.6633108798414,1,0,3,
2107,1717508250,483.43,0,9.5,46,181,66,72,180,160,10.1,8.8,17,11,28,0,366,63.1925106234849,14.6633715648204,1,0,3,
2107,1717508251,486.49,0,9.2,46,181,51,73,220,180,17.4,11.9,18,11,29,0,366,63.1925077736378,14.6634321659803,1,0,3,
2107,1717508252,489.27,0,8.9,46,182,51,74,180,180,11.5,11.9,20,11,31,0,365,63.192503163591,14.66348673217,1,0,3,
2107,1717508253,492.12,0,8.9,52,182,71,74,220,140,21.2,9.8,22,13,35,0,365,63.1924949493259,14.6635403763503,1,0,3,
2107,1717508254,494.98,0,8.8,57,182,66,76,220,170,18,15.4,23,16,39,0,364,63.1924853101373,14.6635932661593,1,0,3,
2107,1717508255,497.74,0,8.7,58,182,71,77,220,110,22.6,7.7,23,17,40,0,364,63.1924770958722,14.6636449825019,1,0,3,
2107,1717508256,500.92,0,9.9,63,182,67,78,240,200,27.2,23.9,23,18,41,0,364,63.1924724020064,14.6637073438615,1,0,3,
2107,1717508257,504.67,0,10.8,63,182,68,80,190,150,12.9,9.7,21,17,38,0,364,63.1924724020064,14.6637820266187,1,0,3,
2107,1717508258,508.71,0,10.8,63,183,72,80,210,180,17.1,15.9,20,15,35,0,364,63.1924723181874,14.6638624090701,1,0,3,
2107,1717508259,512.4,0,8.9,63,182,65,82,190,150,13.5,10.3,20,15,35,0,364,63.192471396178,14.663935918361,1,0,3,
2107,1717508260,515.74,0,8.9,63,182,71,82,210,130,18.2,10.1,21,17,38,0,364,63.192468797788,14.6640018001199,1,0,3,
2107,1717508261,519.16,0,9.4,63,184,64,84,230,230,14.7,25.3,23,20,43,0,364,63.1924610864371,14.6640677656978,1,0,3,
2107,1717508262,522.83,0,9.6,67,182,67,85,280,180,29,14.1,26,22,48,0,364,63.1924505252391,14.6641371678561,1,0,3,
2107,1717508263,526.33,0,7.6,68,182,67,86,230,210,16.7,24.4,28,22,50,0,365,63.1924399640411,14.664202965796,1,0,3,
2107,1717508264,529.64,0,8.1,70,182,67,88,250,180,25.5,16,28,22,50,0,365,63.1924296543002,14.6642647404224,1,0,3,
2107,1717508265,533.15,0,9.1,67,183,72,88,250,190,24,20.5,27,22,49,0,365,63.1924174167216,14.6643291972578,1,0,3,
2107,1717508266,536.61,0,8.8,67,182,70,90,180,140,13.3,12.4,26,22,48,0,366,63.1924043409526,14.6643918100745,1,0,3,
2107,1717508267,539.77,0,7,58,183,68,90,270,220,27.9,25,27,23,50,0,366,63.1923926901072,14.6644493099302,1,0,3,
2107,1717508268,542.79,0,6.2,55,183,65,92,250,230,19.9,27,28,22,50,0,366,63.1923829670996,14.6645054686815,1,0,3,
2107,1717508269,545.93,0,6.4,55,183,67,93,280,170,29.2,11.9,29,21,50,0,367,63.1923745851964,14.6645653154701,1,0,3,
2107,1717508270,549.35,0,6.5,55,184,68,94,270,180,21.1,17.5,30,21,51,0,367,63.1923665385693,14.6646312810481,1,0,3,
2107,1717508271,553.36,0,8.7,72,184,64,96,270,200,28.1,18,31,23,54,0,367,63.1923568155617,14.6647081431001,1,0,3,
2107,1717508272,557.5,0,10.2,72,184,67,96,270,230,27.9,27,31,25,56,0,368,63.1923463381827,14.6647873520851,1,0,3,
2107,1717508273,560.95,0,7.6,72,184,67,98,250,190,24,16,31,26,57,0,368,63.1923387944698,14.6648540720344,1,0,3,
2107,1717508274,564.21,0,5.8,70,184,72,98,310,240,33.3,29.7,30,27,57,0,368,63.1923319213092,14.6649171877652,1,0,3,
2107,1717508275,567.72,0,6.2,70,185,72,100,200,220,14.6,28.8,29,26,55,0,368,63.1923243775964,14.6649850811809,1,0,3,
2107,1717508276,571.52,0,7.9,65,185,72,101,270,170,29.7,13.3,29,24,53,0,368,63.1923140678555,14.6650572493672,1,0,3,
2107,1717508277,575.42,0,8.2,65,184,70,102,240,210,18.1,22.6,29,23,52,0,369,63.1923020817339,14.665130507201,1,0,3,
2107,1717508278,578.86,0,7.7,66,184,70,104,260,190,22.3,14,29,22,51,0,369,63.1922914367169,14.6651947963983,1,0,3,
2107,1717508279,581.95,0,7.3,65,184,69,104,260,190,25.8,20.4,30,21,51,0,369,63.1922808755189,14.6652517095208,1,0,3,
2107,1717508280,585.27,0,7.9,62,184,67,106,260,170,26.3,16.7,30,20,50,0,369,63.1922714039683,14.6653143223375,1,0,3,
2107,1717508281,588.81,0,7.9,62,185,69,106,260,180,29.8,18.9,28,19,47,0,369,63.1922636926174,14.6653828024864,1,0,3,
2107,1717508282,592.74,0,8.1,66,185,66,108,220,210,17.2,21.5,25,18,43,0,369,63.1922582443804,14.6654600836337,1,0,3,
2107,1717508283,597.04,0,9.7,67,185,69,109,260,160,24.7,11.8,23,19,42,0,369,63.1922559812665,14.665545579046,1,0,3,
2107,1717508284,601.24,0,10.6,67,184,67,110,200,180,14.3,15.9,21,19,40,0,370,63.1922550592572,14.6656293142587,1,0,3,
2107,1717508285,604.98,0,10.6,67,184,69,112,230,200,15.9,18.1,19,19,38,0,370,63.1922538019717,14.6657039131969,1,0,3,
2107,1717508286,608.53,0,10,67,184,69,112,230,210,15.7,18,18,19,37,0,370,63.1922538019717,14.6657744888216,1,0,3,
2107,1717508287,612.58,0,11.5,62,185,69,114,170,130,9.1,9.7,18,17,35,0,369,63.1922538019717,14.6658549550921,1,0,3,
2107,1717508288,617.26,0,12.8,62,185,28,114,250,190,24,23.4,16,13,29,0,369,63.1922553107142,14.6659477427602,1,0,3,
2107,1717508289,621.67,0,12.5,50,185,28,114,250,190,24,23.4,14,10,24,0,369,63.1922610104084,14.6660347469151,1,0,3,
2107,1717508290,625.23,0,10.5,37,184,63,116,170,140,12.4,9.9,12,9,21,0,369,63.1922663748264,14.6661048196256,1,0,3,
2107,1717508291,628.06,0,8.5,31,184,39,116,170,120,10.8,7.3,10,8,18,0,369,63.1922709010541,14.6661603916436,1,0,3,
2107,1717508292,631.3,0,11.8,31,185,0,117,150,120,9.8,7.3,9,7,16,0,369,63.1922792829573,14.6662219148129,1,0,3,
2107,1717508293,635.51,0,14.4,27,185,0,117,150,0,9.8,0,7,6,13,0,370,63.1922938674688,14.6662993635982,1,0,3,
2107,1717508294,640.32,0,14.6,27,185,0,117,0,0,0,0,6,5,11,0,370,63.1923142354935,14.6663837693632,1,0,3,
2107,1717508295,645.27,0,15,25,185,29,118,120,110,6.9,8.3,6,4,10,0,370,63.1923388782889,14.6664657443762,1,0,3,
2107,1717508296,650.45,0,17.4,25,185,28,118,110,110,7,8.3,6,2,8,0,370,63.1923677120358,14.6665470488369,1,0,3,
2107,1717508297,655.84,0,17.4,25,185,28,119,110,0,6.4,0,6,2,8,0,370,63.192399898544,14.6666272636503,1,0,3,
2107,1717508298,662.71,0,17.9,27,186,28,120,110,0,6.6,0,7,2,9,0,371,63.1924437358975,14.6667236555368,1,0,3,
2107,1717508299,670.23,0,18.3,29,186,28,120,110,0,6.6,0,7,3,10,0,371,63.1924860645086,14.6668395772576,1,0,3,
2107,1717508300,676.95,0,19,30,185,0,120,120,0,9.4,0,7,3,10,0,371,63.1925158202648,14.6669559180737,1,0,3,
2107,1717508301,682.77,0,19.6,30,186,0,120,120,0,9.4,0,6,3,9,0,371,63.1925388704985,14.667060021311,1,0,3,
2107,1717508302,689.73,0,19.7,32,186,0,121,110,0,6.8,0,6,3,9,0,371,63.19256384857,14.6671872586012,1,0,3,
2107,1717508303,696.45,0,20.5,34,185,27,122,110,0,7.9,0,6,4,10,0,371,63.1925840489566,14.6673132386059,1,0,3,
2107,1717508304,702.24,0,21,42,185,27,122,110,0,7.9,0,8,4,12,0,372,63.1925984658301,14.6674242988229,1,0,3,
2107,1717508305,707.21,0,20,53,185,28,122,110,0,7,0,10,6,16,0,372,63.1926063448191,14.6675214450806,1,0,3,
2107,1717508306,712.56,0,18.2,64,185,60,123,130,120,10.5,9.7,13,8,21,0,372,63.1926075182855,14.6676273085177,1,0,3,
2107,1717508307,721.3,0,20.1,91,185,68,124,170,110,15.1,6.8,16,11,27,0,372,63.1926075182855,14.6678003109992,1,0,3,
2107,1717508308,729.5,0,22,91,185,64,126,200,130,11.9,7.3,18,12,30,0,372,63.1926075182855,14.6679634228349,1,0,3,
2107,1717508309,736.86,0,19.4,91,185,47,126,260,200,24.5,20.4,18,12,30,0,372,63.1925924308598,14.6681029815227,1,0,3,
2107,1717508310,742.28,0,15.3,74,185,48,127,160,200,10.4,20.4,18,11,29,0,372,63.1925766728818,14.6682049054652,1,0,3,
2107,1717508311,745.22,0,8.4,45,185,52,128,200,120,15.7,7.1,18,11,29,0,372,63.1925653573126,14.6682561188936,1,0,3,
2107,1717508312,748.25,0,6.6,45,185,51,128,150,120,10.1,7.1,20,15,35,0,372,63.192555969581,14.6683112718165,1,0,3,
2107,1717508313,750.6,0,6,45,186,73,130,230,190,23.7,20.9,25,20,45,0,372,63.192545324564,14.6683438774198,1,0,3,
2107,1717508314,753.07,0,6.6,57,186,63,131,250,240,21.1,23.7,28,24,52,0,372,63.1925274711102,14.6683712862432,1,0,3,
2107,1717508315,756.45,0,9.2,73,186,56,132,280,280,29.8,35.2,30,27,57,0,372,63.1925076059997,14.6684219967574,1,0,3,
2107,1717508316,760.45,0,10.2,73,186,54,133,310,260,33,25,30,26,56,0,372,63.1924856454134,14.6684850286692,1,0,3,
2107,1717508317,763.52,0,8.1,73,186,54,134,310,260,32.5,25,30,24,54,0,372,63.1924646906555,14.668521406129,1,0,3,
2107,1717508318,765.64,0,6.3,56,186,54,134,300,250,30.6,23.7,31,23,54,0,372,63.1924465857446,14.668534565717,1,0,3,
2107,1717508319,767.37,0,3.9,37,186,53,136,310,250,35.3,24,33,22,55,0,372,63.1924314144999,14.6685416065156,1,0,3,
2107,1717508320,768.85,0,3.9,37,185,54,136,340,260,38.9,24,34,22,56,0,372,63.1924182549119,14.6685463842005,1,0,3,
2107,1717508321,770.41,0,4,37,185,53,138,330,240,40.5,21.3,34,22,56,0,372,63.192405346781,14.6685576159507,1,0,3,
2107,1717508322,772.17,0,4.3,37,186,53,138,320,270,33.6,25.5,33,22,55,0,371,63.1923917680979,14.6685754694045,1,0,3,
2107,1717508323,773.96,0,4,38,187,53,139,320,270,33.6,24.4,32,23,55,0,371,63.1923781894147,14.6685947477818,1,0,3,
2107,1717508324,775.82,0,4.6,38,186,53,140,340,270,37,26.2,32,23,55,0,371,63.1923635210842,14.6686124335974,1,0,2L,
2107,1717508325,777.34,0,4.2,38,186,55,141,310,240,32.8,23.6,32,22,54,0,371,63.1923505291343,14.6686124335974,1,0,2L,
2107,1717508326,778.51,0,4.4,42,186,54,142,330,240,35,23.6,31,20,51,0,371,63.1923406384885,14.6686124335974,1,0,2L,
2107,1717508327,779.92,0,5.2,42,186,53,142,330,230,36,19.5,29,20,49,0,371,63.1923289038241,14.6686043031514,1,0,2L,
2107,1717508328,781.7,0,6.4,49,186,52,144,280,240,27.8,21.5,27,19,46,0,371,63.1923135649413,14.6685947477818,1,0,2L,
2107,1717508329,783.92,0,7,50,187,50,144,290,240,26.7,21.1,25,18,43,0,371,63.1922938674688,14.6685894671828,1,0,2L,
2107,1717508330,786.39,0,7.1,52,186,51,146,290,240,29.6,19.5,25,19,44,0,371,63.1922718230635,14.6685827616602,1,0,2L,
2107,1717508331,789.16,0,8.1,61,186,52,146,290,260,29.6,22,25,20,45,0,371,63.1922473479062,14.6685727033764,1,0,2L,
2107,1717508332,791.86,0,8.8,69,186,52,147,280,250,26.1,24.8,26,21,47,0,372,63.1922235433012,14.6685614716262,1,0,2L,
2107,1717508333,794.38,0,8.4,69,186,54,148,270,230,28.8,21.4,27,22,49,0,374,63.1922020856291,14.6685460489243,1,0,2L,
2107,1717508334,796.99,0,8.1,72,186,54,149,300,270,30.5,26.3,29,24,53,0,374,63.1921808794141,14.668524004519,1,0,2L,
2107,1717508335,799.86,0,9.3,82,186,54,150,300,270,30.9,26.3,32,25,57,0,374,63.1921586673707,14.668494835496,1,0,2L,
2107,1717508336,802.65,0,10.2,82,185,54,150,340,270,41.6,28.5,34,25,59,0,373,63.1921364553273,14.6684692706913,1,0,2L,
2107,1717508337,805.16,0,8.5,82,186,52,152,330,270,39,26.5,33,25,58,0,372,63.1921155843884,14.6684508305043,1,0,2L,
2107,1717508338,807.63,0,6.8,62,186,52,152,300,270,32.4,26.5,30,24,54,0,372,63.1920945458114,14.6684343181551,1,0,2L,
2107,1717508339,810.2,0,7.1,62,186,53,154,290,250,28.1,26.8,28,23,51,0,372,63.1920725852251,14.6684188954532,1,0,2L,
2107,1717508340,812.89,0,7.6,62,186,53,154,290,250,28.1,22.9,27,22,49,0,372,63.1920491158962,14.6684059873223,1,0,2L,
2107,1717508341,815.71,0,7.6,61,186,52,155,300,230,29.4,22.5,27,21,48,0,371,63.1920240540057,14.6683969348669,1,0,2L,
2107,1717508342,818.64,0,7.9,60,187,53,156,310,250,32.4,21.6,27,20,47,0,371,63.1919981539249,14.6683872956783,1,0,2L,
2107,1717508343,821.27,0,6.8,53,187,52,156,290,250,29.5,21.6,27,20,47,0,371,63.1919750198722,14.6683758124709,1,0,2L,
2107,1717508344,823.64,0,6.1,45,187,53,158,300,240,29.3,22.6,25,19,44,0,371,63.1919543165714,14.6683652512729,1,0,2L,
2107,1717508345,825.76,0,6,45,187,54,158,280,230,26.8,21.1,24,17,41,0,371,63.1919358763844,14.6683542709798,1,0,2L,
2107,1717508346,827.88,0,6.1,45,187,53,160,260,180,23.1,14.9,23,17,40,0,371,63.1919180229306,14.6683395188302,1,0,2L,
2107,1717508347,830.36,0,7.5,48,188,54,160,270,210,23.5,17.6,22,17,39,0,371,63.1918981578201,14.6683170553297,1,0,2L,
2107,1717508348,833.11,0,8.6,59,187,53,162,260,220,24.3,20.3,23,18,41,0,371,63.1918769516051,14.668288808316,1,0,2L,
