time,force_left_n,force_right_n
1725608317.650,0.000,0.000
1725608317.660,0.000,0.000
1725608317.670,0.000,0.000
1725608317.680,0.000,0.000
1725608317.690,0.000,0.000
1725608317.700,0.000,0.000
1725608317.710,0.000,0.000
1725608317.720,0.000,0.000
1725608317.730,0.000,0.000
1725608317.740,0.000,0.000
1725608317.750,0.000,0.000
1725608317.760,0.000,0.000
1725608317.770,0.000,0.000
1725608317.780,0.000,32.300
1725608317.790,0.000,59.600
1725608317.800,0.000,68.300
1725608317.810,0.000,82.500
1725608317.820,0.000,84.400
1725608317.830,0.000,93.200
1725608317.840,0.000,115.200
1725608317.850,0.000,129.400
1725608317.860,0.000,144.600
1725608317.870,0.000,163.900
1725608317.880,0.000,156.200
1725608317.890,0.000,171.900
1725608317.900,0.000,169.800
1725608317.910,0.000,152.500
1725608317.920,0.000,161.500
1725608317.930,0.000,147.600
1725608317.940,0.000,139.800
1725608317.950,0.000,148.800
1725608317.960,0.000,144.100
1725608317.970,0.000,150.500
1725608317.980,0.000,169.000
1725608317.990,0.000,176.700
1725608318.000,0.000,183.000
1725608318.010,0.000,192.400
1725608318.020,0.000,194.900
1725608318.030,0.000,189.400
1725608318.040,0.000,187.900
1725608318.050,0.000,177.100
1725608318.060,0.000,164.000
1725608318.070,0.000,155.900
1725608318.080,0.000,141.300
1725608318.090,0.000,126.500
1725608318.100,0.000,115.800
1725608318.110,0.000,103.300
1725608318.120,0.000,90.600
1725608318.130,0.000,81.400
1725608318.140,0.000,74.500
1725608318.150,0.000,66.800
1725608318.160,0.000,59.100
1725608318.170,46.000,53.000
1725608318.180,61.100,45.000
1725608318.190,60.000,35.000
1725608318.200,62.600,32.100
1725608318.210,64.400,27.700
1725608318.220,71.900,23.200
1725608318.230,83.300,0.000
1725608318.240,85.700,0.000
1725608318.250,95.300,0.000
1725608318.260,98.300,0.000
1725608318.270,96.900,0.000
1725608318.280,97.300,0.000
1725608318.290,92.900,0.000
1725608318.300,94.300,0.000
1725608318.310,89.600,0.000
1725608318.320,82.500,0.000
1725608318.330,80.000,0.000
1725608318.340,71.000,0.000
1725608318.350,67.500,0.000
1725608318.360,63.300,0.000
1725608318.370,58.900,0.000
1725608318.380,63.400,0.000
1725608318.390,60.400,0.000
1725608318.400,73.500,0.000
1725608318.410,93.900,0.000
1725608318.420,90.100,0.000
1725608318.430,78.400,0.000
1725608318.440,74.000,0.000
1725608318.450,73.000,0.000
1725608318.460,70.200,0.000
1725608318.470,69.300,0.000
1725608318.480,66.700,0.000
1725608318.490,63.800,0.000
1725608318.500,63.000,0.000
1725608318.510,60.000,0.000
1725608318.520,60.300,0.000
1725608318.530,59.500,0.000
1725608318.540,57.700,0.000
1725608318.550,55.800,0.000
1725608318.560,55.800,0.000
1725608318.570,55.300,0.000
1725608318.580,51.900,0.000
1725608318.590,47.800,0.000
1725608318.600,46.700,0.000
1725608318.610,46.200,0.000
1725608318.620,43.200,0.000
1725608318.630,37.000,0.000
1725608318.640,32.000,0.000
1725608318.650,28.000,0.000
1725608318.660,25.200,0.000
1725608318.670,22.000,0.000
1725608318.680,0.000,0.000
1725608318.690,0.000,0.000
1725608318.700,0.000,0.000
1725608318.710,0.000,0.000
1725608318.720,0.000,0.000
1725608318.730,0.000,0.000
1725608318.740,0.000,0.000
1725608318.750,0.000,0.000
1725608318.760,0.000,0.000
1725608318.770,0.000,0.000
1725608318.780,0.000,0.000
1725608318.790,0.000,0.000
1725608318.800,0.000,0.000
1725608318.810,0.000,0.000
1725608318.820,0.000,0.000
1725608318.830,0.000,0.000
1725608318.840,0.000,0.000
1725608318.850,0.000,0.000
1725608318.860,0.000,0.000
1725608318.870,0.000,0.000
1725608318.880,0.000,0.000
1725608318.890,0.000,0.000
1725608318.900,0.000,0.000
1725608318.910,0.000,0.000
1725608318.920,0.000,0.000
1725608318.930,0.000,0.000
1725608318.940,0.000,0.000
1725608318.950,0.000,0.000
1725608318.960,0.000,0.000
1725608318.970,0.000,0.000
1725608318.980,0.000,0.000
1725608318.990,0.000,29.600
1725608319.000,0.000,44.100
1725608319.010,0.000,48.000
1725608319.020,0.000,57.000
1725608319.030,0.000,66.200
1725608319.040,0.000,69.200
1725608319.050,0.000,82.300
1725608319.060,0.000,96.700
1725608319.070,0.000,113.400
1725608319.080,0.000,139.400
1725608319.090,0.000,143.600
1725608319.100,0.000,156.600
1725608319.110,0.000,168.700
1725608319.120,0.000,157.900
1725608319.130,0.000,171.300
1725608319.140,0.000,164.500
1725608319.150,0.000,155.700
1725608319.160,0.000,166.200
1725608319.170,0.000,162.000
1725608319.180,0.000,166.900
1725608319.190,0.000,180.800
1725608319.200,0.000,186.900
1725608319.210,0.000,194.800
1725608319.220,0.000,206.500
1725608319.230,0.000,204.300
1725608319.240,0.000,203.300
1725608319.250,0.000,193.200
1725608319.260,0.000,179.800
1725608319.270,0.000,168.800
1725608319.280,0.000,156.100
1725608319.290,0.000,141.900
1725608319.300,0.000,125.700
1725608319.310,0.000,114.500
1725608319.320,0.000,102.200
1725608319.330,0.000,87.600
1725608319.340,0.000,80.500
1725608319.350,0.000,69.100
1725608319.360,0.000,63.600
1725608319.370,0.000,53.400
1725608319.380,23.500,48.000
1725608319.390,63.200,41.800
1725608319.400,78.100,34.300
1725608319.410,76.000,28.900
1725608319.420,81.200,24.800
1725608319.430,81.500,22.200
1725608319.440,90.000,0.000
1725608319.450,98.200,0.000
1725608319.460,102.800,0.000
1725608319.470,112.900,0.000
1725608319.480,110.700,0.000
1725608319.490,111.700,0.000
1725608319.500,108.300,0.000
1725608319.510,100.600,0.000
1725608319.520,106.000,0.000
1725608319.530,100.400,0.000
1725608319.540,94.000,0.000
1725608319.550,90.300,0.000
1725608319.560,81.300,0.000
1725608319.570,80.500,0.000
1725608319.580,77.500,0.000
1725608319.590,72.600,0.000
1725608319.600,96.200,0.000
1725608319.610,114.800,0.000
1725608319.620,108.000,0.000
1725608319.630,95.300,0.000
1725608319.640,87.900,0.000
1725608319.650,91.900,0.000
1725608319.660,89.300,0.000
1725608319.670,87.200,0.000
1725608319.680,85.800,0.000
1725608319.690,80.000,0.000
1725608319.700,81.000,0.000
1725608319.710,75.900,0.000
1725608319.720,72.300,0.000
1725608319.730,75.500,0.000
1725608319.740,75.200,0.000
1725608319.750,73.100,0.000
1725608319.760,73.100,0.000
1725608319.770,70.400,0.000
1725608319.780,67.500,0.000
1725608319.790,64.400,0.000
1725608319.800,63.500,0.000
1725608319.810,59.300,0.000
1725608319.820,54.400,0.000
1725608319.830,50.700,0.000
1725608319.840,45.400,0.000
1725608319.850,39.900,0.000
1725608319.860,35.500,0.000
1725608319.870,30.200,0.000
1725608319.880,27.200,0.000
1725608319.890,22.000,0.000
1725608319.900,20.100,0.000
1725608319.910,0.000,0.000
1725608319.920,0.000,0.000
1725608319.930,0.000,0.000
1725608319.940,0.000,0.000
1725608319.950,0.000,0.000
1725608319.960,0.000,0.000
1725608319.970,0.000,0.000
1725608319.980,0.000,0.000
1725608319.990,0.000,0.000
1725608320.000,0.000,0.000
1725608320.010,0.000,0.000
1725608320.020,0.000,0.000
1725608320.030,0.000,0.000
1725608320.040,0.000,0.000
1725608320.050,0.000,0.000
1725608320.060,0.000,0.000
1725608320.070,0.000,0.000
1725608320.080,0.000,0.000
1725608320.090,0.000,0.000
1725608320.100,0.000,0.000
1725608320.110,0.000,0.000
1725608320.120,0.000,0.000
1725608320.130,0.000,0.000
1725608320.140,0.000,0.000
1725608320.150,0.000,0.000
1725608320.160,0.000,0.000
1725608320.170,0.000,0.000
1725608320.180,0.000,30.200
1725608320.190,0.000,45.500
1725608320.200,0.000,53.600
1725608320.210,0.000,68.400
1725608320.220,0.000,73.300
1725608320.230,0.000,83.900
1725608320.240,0.000,99.800
1725608320.250,0.000,119.100
1725608320.260,0.000,136.300
1725608320.270,0.000,159.200
1725608320.280,0.000,158.700
1725608320.290,0.000,172.700
1725608320.300,0.000,176.400
1725608320.310,0.000,164.500
1725608320.320,0.000,170.000
1725608320.330,0.000,168.600
1725608320.340,0.000,162.700
1725608320.350,0.000,173.300
1725608320.360,0.000,172.100
1725608320.370,0.000,182.400
1725608320.380,0.000,196.000
1725608320.390,0.000,202.200
1725608320.400,0.000,210.400
1725608320.410,0.000,215.200
1725608320.420,0.000,213.600
1725608320.430,0.000,207.200
1725608320.440,0.000,201.900
1725608320.450,0.000,189.500
1725608320.460,0.000,174.900
1725608320.470,0.000,162.000
1725608320.480,0.000,145.600
1725608320.490,0.000,131.700
1725608320.500,0.000,115.500
1725608320.510,0.000,101.700
1725608320.520,0.000,92.500
1725608320.530,0.000,83.900
1725608320.540,0.000,72.600
1725608320.550,0.000,67.400
1725608320.560,0.000,62.700
1725608320.570,0.000,52.800
1725608320.580,31.700,47.000
1725608320.590,69.600,42.500
1725608320.600,70.500,35.700
1725608320.610,79.600,29.900
1725608320.620,71.900,23.500
1725608320.630,82.200,0.000
1725608320.640,93.000,0.000
1725608320.650,96.100,0.000
1725608320.660,107.200,0.000
1725608320.670,103.800,0.000
1725608320.680,102.500,0.000
1725608320.690,103.800,0.000
1725608320.700,96.100,0.000
1725608320.710,96.900,0.000
1725608320.720,88.200,0.000
1725608320.730,79.200,0.000
1725608320.740,78.800,0.000
1725608320.750,69.700,0.000
1725608320.760,69.500,0.000
1725608320.770,71.900,0.000
1725608320.780,64.600,0.000
1725608320.790,69.800,0.000
1725608320.800,75.100,0.000
1725608320.810,71.500,0.000
1725608320.820,76.000,0.000
1725608320.830,76.700,0.000
1725608320.840,76.000,0.000
1725608320.850,71.900,0.000
1725608320.860,72.100,0.000
1725608320.870,68.900,0.000
1725608320.880,67.300,0.000
1725608320.890,64.700,0.000
1725608320.900,66.300,0.000
1725608320.910,63.700,0.000
1725608320.920,61.300,0.000
1725608320.930,60.600,0.000
1725608320.940,57.400,0.000
1725608320.950,53.900,0.000
1725608320.960,55.200,0.000
1725608320.970,54.600,0.000
1725608320.980,57.300,0.000
1725608320.990,53.800,0.000
1725608321.000,50.900,0.000
1725608321.010,46.400,0.000
1725608321.020,45.200,0.000
1725608321.030,43.600,0.000
1725608321.040,37.900,0.000
1725608321.050,35.400,0.000
1725608321.060,34.400,0.000
1725608321.070,29.600,0.000
1725608321.080,26.100,0.000
1725608321.090,20.100,0.000
1725608321.100,0.000,0.000
1725608321.110,0.000,0.000
1725608321.120,0.000,0.000
1725608321.130,0.000,0.000
1725608321.140,0.000,0.000
1725608321.150,0.000,0.000
1725608321.160,0.000,0.000
1725608321.170,0.000,0.000
1725608321.180,0.000,0.000
1725608321.190,0.000,0.000
1725608321.200,0.000,0.000
1725608321.210,0.000,0.000
1725608321.220,0.000,0.000
1725608321.230,0.000,0.000
1725608321.240,0.000,0.000
1725608321.250,0.000,0.000
1725608321.260,0.000,0.000
1725608321.270,0.000,0.000
1725608321.280,0.000,0.000
1725608321.290,0.000,0.000
1725608321.300,0.000,0.000
1725608321.310,0.000,0.000
1725608321.320,0.000,0.000
1725608321.330,0.000,0.000
1725608321.340,0.000,0.000
1725608321.350,0.000,0.000
1725608321.360,0.000,0.000
1725608321.370,0.000,0.000
1725608321.380,0.000,0.000
1725608321.390,0.000,0.000
1725608321.400,0.000,45.000
1725608321.410,0.000,57.500
1725608321.420,0.000,61.100
1725608321.430,0.000,72.300
1725608321.440,0.000,79.300
1725608321.450,0.000,89.200
1725608321.460,0.000,107.600
1725608321.470,0.000,123.600
1725608321.480,0.000,136.400
1725608321.490,0.000,146.100
1725608321.500,0.000,151.300
1725608321.510,0.000,159.700
1725608321.520,0.000,157.000
1725608321.530,0.000,149.400
1725608321.540,0.000,151.400
1725608321.550,0.000,142.500
1725608321.560,0.000,138.100
1725608321.570,0.000,144.200
1725608321.580,0.000,145.000
1725608321.590,0.000,153.000
1725608321.600,0.000,166.400
1725608321.610,0.000,178.100
1725608321.620,0.000,190.500
1725608321.630,0.000,198.300
1725608321.640,0.000,200.200
1725608321.650,0.000,201.500
1725608321.660,0.000,201.100
1725608321.670,0.000,192.600
1725608321.680,0.000,179.300
1725608321.690,0.000,165.700
1725608321.700,0.000,148.900
1725608321.710,0.000,132.800
1725608321.720,0.000,120.100
1725608321.730,0.000,107.300
1725608321.740,0.000,96.200
1725608321.750,0.000,88.200
1725608321.760,0.000,79.600
1725608321.770,0.000,71.000
1725608321.780,0.000,66.300
1725608321.790,0.000,61.000
1725608321.800,42.800,56.600
1725608321.810,54.700,51.600
1725608321.820,50.700,46.900
1725608321.830,54.100,43.300
1725608321.840,51.400,37.100
1725608321.850,66.800,31.500
1725608321.860,72.600,28.700
1725608321.870,76.400,23.700
1725608321.880,83.500,0.000
1725608321.890,83.700,0.000
1725608321.900,90.200,0.000
1725608321.910,81.400,0.000
1725608321.920,86.500,0.000
1725608321.930,92.200,0.000
1725608321.940,83.300,0.000
1725608321.950,85.800,0.000
1725608321.960,81.300,0.000
1725608321.970,69.000,0.000
1725608321.980,72.800,0.000
1725608321.990,63.600,0.000
1725608322.000,65.900,0.000
1725608322.010,71.300,0.000
1725608322.020,68.700,0.000
1725608322.030,68.400,0.000
1725608322.040,69.100,0.000
1725608322.050,68.200,0.000
1725608322.060,74.400,0.000
1725608322.070,73.500,0.000
1725608322.080,88.400,0.000
1725608322.090,122.700,0.000
1725608322.100,91.000,0.000
1725608322.110,74.000,0.000
1725608322.120,76.400,0.000
1725608322.130,72.900,0.000
1725608322.140,62.900,0.000
1725608322.150,66.900,0.000
1725608322.160,66.800,0.000
1725608322.170,64.200,0.000
1725608322.180,69.300,0.000
1725608322.190,70.100,0.000
1725608322.200,65.300,0.000
1725608322.210,65.500,0.000
1725608322.220,64.600,0.000
1725608322.230,62.700,0.000
1725608322.240,61.700,0.000
1725608322.250,60.100,0.000
1725608322.260,60.900,0.000
1725608322.270,57.800,0.000
1725608322.280,48.600,0.000
1725608322.290,45.600,0.000
1725608322.300,36.300,0.000
1725608322.310,37.000,0.000
1725608322.320,30.700,0.000
1725608322.330,25.500,0.000
1725608322.340,22.800,0.000
1725608322.350,0.000,0.000
1725608322.360,0.000,0.000
1725608322.370,0.000,0.000
1725608322.380,0.000,0.000
1725608322.390,0.000,0.000
1725608322.400,0.000,0.000
1725608322.410,0.000,0.000
1725608322.420,0.000,0.000
1725608322.430,0.000,0.000
1725608322.440,0.000,0.000
1725608322.450,0.000,0.000
1725608322.460,0.000,0.000
1725608322.470,0.000,0.000
1725608322.480,0.000,0.000
1725608322.490,0.000,0.000
1725608322.500,0.000,0.000
1725608322.510,0.000,0.000
1725608322.520,0.000,0.000
1725608322.530,0.000,0.000
1725608322.540,0.000,0.000
1725608322.550,0.000,0.000
1725608322.560,0.000,0.000
1725608322.570,0.000,0.000
1725608322.580,0.000,0.000
1725608322.590,0.000,0.000
1725608322.600,0.000,0.000
1725608322.610,0.000,0.000
1725608322.620,0.000,0.000
1725608322.630,0.000,27.200
1725608322.640,0.000,56.400
1725608322.650,0.000,68.000
1725608322.660,0.000,78.300
1725608322.670,0.000,85.400
1725608322.680,0.000,95.600
1725608322.690,0.000,107.000
1725608322.700,0.000,126.700
1725608322.710,0.000,145.200
1725608322.720,0.000,163.000
1725608322.730,0.000,161.800
1725608322.740,0.000,164.800
1725608322.750,0.000,177.100
1725608322.760,0.000,163.700
1725608322.770,0.000,167.300
1725608322.780,0.000,166.100
1725608322.790,0.000,155.800
1725608322.800,0.000,160.800
1725608322.810,0.000,164.400
1725608322.820,0.000,163.000
1725608322.830,0.000,175.100
1725608322.840,0.000,182.000
1725608322.850,0.000,185.800
1725608322.860,0.000,188.100
1725608322.870,0.000,184.900
1725608322.880,0.000,177.600
1725608322.890,0.000,175.900
1725608322.900,0.000,166.900
1725608322.910,0.000,154.800
1725608322.920,0.000,147.600
1725608322.930,0.000,137.400
1725608322.940,0.000,122.900
1725608322.950,0.000,115.900
1725608322.960,0.000,106.300
1725608322.970,0.000,98.500
1725608322.980,0.000,89.500
1725608322.990,0.000,81.300
1725608323.000,0.000,72.600
1725608323.010,0.000,68.700
1725608323.020,0.000,63.400
1725608323.030,50.100,58.800
1725608323.040,65.800,51.400
1725608323.050,73.100,47.100
1725608323.060,77.600,41.900
1725608323.070,69.800,38.100
1725608323.080,91.500,32.900
1725608323.090,91.600,25.700
1725608323.100,97.200,23.400
1725608323.110,106.900,0.000
1725608323.120,103.400,0.000
1725608323.130,111.000,0.000
1725608323.140,99.900,0.000
1725608323.150,101.000,0.000
1725608323.160,104.100,0.000
1725608323.170,92.300,0.000
1725608323.180,95.300,0.000
1725608323.190,93.200,0.000
1725608323.200,76.500,0.000
1725608323.210,80.400,0.000
1725608323.220,70.800,0.000
1725608323.230,68.300,0.000
1725608323.240,67.500,0.000
1725608323.250,68.600,0.000
1725608323.260,70.500,0.000
1725608323.270,72.900,0.000
1725608323.280,69.500,0.000
1725608323.290,72.800,0.000
1725608323.300,69.500,0.000
1725608323.310,63.900,0.000
1725608323.320,59.800,0.000
1725608323.330,58.800,0.000
1725608323.340,59.900,0.000
1725608323.350,53.400,0.000
1725608323.360,54.600,0.000
