sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Kolumn1,Unnamed: 40,Unnamed: 41,Unnamed: 42,RowColor,Lap,Gear
2107,2024-06-04 13:36:50,290.43,0.0,17.9,57.0,175.0,28.0,38.0,150.0,110.0,10.9,5.9,11.0,8.0,19.0,0.0,360.0,63.19155030883849,14.660882810130715,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:50,362.6000061035156,5679.89013671875,175.0,5.076000213623047,33.0,404.0,63.19154511205852,14.660824220627546,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.88174807197944,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:51,295.21,0.0,17.4,58.0,175.0,0.0,38.0,150.0,0.0,10.9,0.0,13.0,7.0,20.0,0.0,362.0,63.19158609956503,14.6609353646636,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:51,362.6000061035156,5684.47998046875,175.0,5.076000213623047,33.0,402.0,63.191572185605764,14.66089135967195,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.81491002570695,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:52,300.74,0.0,18.3,58.0,175.0,0.0,38.0,200.0,130.0,18.9,11.1,13.0,6.0,19.0,0.0,364.0,63.19162960164249,14.660988505929708,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:52,362.79998779296875,5689.1201171875,175.0,5.076000213623047,33.0,406.0,63.19160177372396,14.660958163440228,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.74807197943446,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:53,306.82,0.0,19.5,58.0,175.0,0.0,38.0,200.0,130.0,18.9,11.1,13.0,5.0,18.0,0.0,364.0,63.19167863577604,14.66104181483388,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:53,362.79998779296875,5694.1298828125,175.0,5.076000213623047,33.0,404.0,63.191635720431805,14.66102622449398,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.68123393316196,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:54,312.62,0.0,19.3,58.0,175.0,0.0,39.0,180.0,0.0,13.5,0.0,12.0,5.0,17.0,0.0,364.0,63.19172649644315,14.661087496206164,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:54,363.20001220703125,5699.8701171875,175.0,5.066999912261963,33.0,403.0,63.191677797585726,14.661085652187467,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.61439588688947,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:55,317.75,0.0,18.8,60.0,175.0,0.0,39.0,180.0,0.0,13.5,0.0,12.0,7.0,19.0,0.0,364.0,63.19176899269223,14.661127142608166,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:55,363.20001220703125,5705.8798828125,175.0,5.066999912261963,33.0,406.0,63.19172347895801,14.661147845909,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.53984575835474,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:56,323.67,0.0,18.5,61.0,175.0,63.0,40.0,130.0,130.0,9.8,11.4,13.0,9.0,22.0,0.0,363.0,63.191816098988056,14.661182211712005,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:56,363.20001220703125,5710.66015625,175.0,5.076000213623047,33.0,412.0,63.19176455028355,14.661182295531034,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.45758354755785,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:57,329.65,0.0,18.4,61.0,176.0,64.0,41.0,160.0,120.0,14.4,9.6,13.0,9.0,22.0,0.0,363.0,63.191863875836134,14.661236526444554,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:57,363.20001220703125,5715.9501953125,175.0,5.09499979019165,34.0,437.0,63.191810650750995,14.661229569464922,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.3650385604113,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:58,334.34,0.0,18.3,61.0,176.0,47.0,42.0,190.0,110.0,16.1,6.5,12.0,8.0,20.0,0.0,362.0,63.191900085657835,14.661283884197474,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:58,363.20001220703125,5721.25,177.0,5.09499979019165,34.0,436.0,63.19185524247587,14.661265527829528,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.27506426735218,,,,FFFFFF,1,3.0
2107,2024-06-04 13:36:59,338.87,0.0,17.3,52.0,176.0,46.0,42.0,110.0,110.0,6.9,6.5,11.0,7.0,18.0,0.0,361.0,63.19193512201309,14.66132964938879,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:36:59,363.0,5726.58984375,176.0,5.104000091552734,34.0,433.0,63.19189899601042,14.661311460658908,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.17737789203085,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:00,343.64,0.0,17.2,52.0,177.0,39.0,44.0,150.0,130.0,10.3,8.8,11.0,6.0,17.0,0.0,361.0,63.19197124801576,14.661380359902978,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:00,363.0,5731.97998046875,177.0,5.11299991607666,34.0,428.0,63.191943084821105,14.661353873088956,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,181.0591259640103,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:01,347.76,0.0,18.7,52.0,177.0,0.0,44.0,140.0,130.0,10.3,8.8,10.0,6.0,16.0,0.0,361.0,63.19200050085783,14.66143081896007,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:01,363.0,5737.5,176.0,5.11299991607666,34.0,424.0,63.191988011822104,14.661400895565748,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,180.92802056555269,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:02,353.01,0.0,19.4,52.0,177.0,0.0,44.0,140.0,0.0,10.3,0.0,10.0,6.0,16.0,0.0,360.0,63.19203880615533,14.66149183921516,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:02,363.0,5742.39013671875,177.0,5.11299991607666,34.0,426.0,63.192027574405074,14.661450264975429,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,180.79177377892032,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:03,359.2,0.0,20.3,52.0,177.0,0.0,45.0,0.0,110.0,0.0,7.9,11.0,5.0,16.0,0.0,360.0,63.19208708591759,14.661553027108312,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:03,363.0,5748.009765625,177.0,5.123000144958496,34.0,462.0,63.192072501406074,14.661503406241536,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,180.6503856041131,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:04,364.45,0.0,19.5,54.0,177.0,26.0,46.0,180.0,110.0,16.5,7.9,11.0,5.0,16.0,0.0,360.0,63.19212614558637,14.661610443145037,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:04,363.0,5753.64013671875,177.0,5.123000144958496,34.0,473.0,63.19211583584547,14.661563336849213,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,180.5089974293059,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:05,370.44,0.0,20.1,62.0,178.0,32.0,46.0,160.0,0.0,13.4,0.0,13.0,6.0,19.0,0.0,360.0,63.19217291660607,14.66166777536273,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:05,363.20001220703125,5759.259765625,178.0,5.131999969482422,34.0,469.0,63.19215984083712,14.661616897210479,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,180.37017994858613,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:06,376.81,0.0,19.7,62.0,179.0,62.0,47.0,170.0,120.0,12.0,7.8,14.0,6.0,20.0,0.0,359.0,63.1922232080251,14.661727789789438,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:06,363.3999938964844,5764.4501953125,178.0,5.131999969482422,34.0,454.0,63.192200157791376,14.661669870838523,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,180.2287917737789,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:07,382.28,0.0,18.7,62.0,179.0,0.0,48.0,170.0,110.0,17.5,8.5,14.0,6.0,20.0,0.0,358.0,63.19226494990289,14.661785457283258,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:07,363.3999938964844,5770.02978515625,179.0,5.151000022888184,33.0,440.0,63.19224189966917,14.661723682656884,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,180.09254498714654,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:08,387.68,0.0,18.5,59.0,178.0,0.0,48.0,170.0,110.0,17.5,8.5,13.0,6.0,19.0,0.0,357.0,63.192304680123925,14.661847315728664,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:08,363.3999938964844,5775.16015625,178.0,5.151000022888184,33.0,424.0,63.19228129461408,14.661778584122658,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,179.95115681233932,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:09,393.39,0.0,19.0,59.0,179.0,30.0,48.0,170.0,0.0,16.2,0.0,12.0,6.0,18.0,0.0,357.0,63.19234189577401,14.661925099790096,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:09,363.3999938964844,5780.43994140625,179.0,5.169000148773193,33.0,423.0,63.192321276292205,14.661833569407463,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,179.80976863753213,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:10,399.3,0.0,19.4,59.0,179.0,32.0,49.0,110.0,0.0,6.4,0.0,12.0,6.0,18.0,0.0,357.0,63.192377518862486,14.662012523040175,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:10,363.6000061035156,5785.43994140625,178.0,5.169000148773193,33.0,432.0,63.19235480390489,14.661895846948028,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,179.67352185089973,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:11,404.52,0.0,19.4,65.0,179.0,32.0,50.0,140.0,0.0,10.3,0.0,12.0,8.0,20.0,0.0,357.0,63.19240652024746,14.662094078958036,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:11,363.6000061035156,5790.85009765625,178.0,5.178999900817871,33.0,432.0,63.19239126518369,14.661965752020478,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,179.55269922879177,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:12,409.69,0.0,18.7,72.0,178.0,60.0,50.0,160.0,110.0,10.5,7.1,14.0,9.0,23.0,0.0,360.0,63.19243778474629,14.662169935181735,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:12,363.6000061035156,5796.2998046875,179.0,5.178999900817871,33.0,447.0,63.1924235355109,14.66204890049994,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,179.439588688946,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:13,414.22,0.0,18.2,79.0,178.0,63.0,52.0,200.0,140.0,19.1,11.0,15.0,11.0,26.0,0.0,361.0,63.192455638200045,14.662245707586408,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:13,363.6000061035156,5801.7998046875,178.0,5.188000202178955,33.0,439.0,63.19245681166649,14.662129450589418,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,179.32390745501286,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:14,419.19,0.0,18.2,88.0,178.0,66.0,52.0,150.0,130.0,8.7,9.1,17.0,12.0,29.0,0.0,361.0,63.192474246025085,14.662333885207772,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:14,363.6000061035156,5807.580078125,178.0,5.197000026702881,33.0,434.0,63.192485980689526,14.662222238257527,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,179.2107969151671,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:15,424.74,0.0,18.0,102.0,179.0,70.0,54.0,210.0,140.0,19.5,9.1,20.0,14.0,34.0,0.0,362.0,63.192497128620744,14.662432037293913,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:15,363.6000061035156,5813.0,178.0,5.197000026702881,33.0,421.0,63.192514730617404,14.662309912964702,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,179.10025706940874,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:16,429.31,0.0,17.6,117.0,179.0,71.0,55.0,190.0,180.0,13.6,17.7,23.0,17.0,40.0,0.0,362.0,63.19251020438969,14.662518035620453,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:16,363.6000061035156,5818.39990234375,180.0,5.216000080108643,33.0,423.0,63.19253736175597,14.662407310679555,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.99485861182518,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:17,433.58,0.0,17.4,130.0,179.0,72.0,56.0,200.0,150.0,16.2,10.0,25.0,20.0,45.0,0.0,364.0,63.19251858629286,14.66260101646185,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:17,363.6000061035156,5823.97021484375,179.0,5.216000080108643,32.0,420.0,63.19256108254194,14.662503618746996,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.88946015424165,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:18,437.94,0.0,16.5,130.0,179.0,69.0,58.0,230.0,200.0,21.7,21.1,26.0,25.0,51.0,0.0,365.0,63.19252076558769,14.662686679512262,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:18,363.79998779296875,5828.93017578125,179.0,5.224999904632568,32.0,418.0,63.19257692433894,14.662595400586724,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.79177377892032,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:19,441.34,0.0,14.5,130.0,179.0,69.0,58.0,270.0,200.0,25.8,20.3,28.0,29.0,57.0,0.0,365.0,63.192524621263146,14.662750214338304,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:19,363.79998779296875,5833.330078125,179.0,5.235000133514404,32.0,432.0,63.192591927945614,14.662677962332964,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.69408740359899,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:20,444.35,0.0,11.9,119.0,179.0,72.0,60.0,270.0,240.0,26.9,30.9,29.0,31.0,60.0,0.0,365.0,63.19252537563443,14.662802265956998,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:20,364.0,5837.7998046875,180.0,5.235000133514404,32.0,441.0,63.19260399788618,14.662766894325614,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.60668380462724,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:21,448.74,0.0,11.0,111.0,179.0,72.0,61.0,230.0,240.0,16.4,28.7,30.0,31.0,61.0,0.0,365.0,63.192543564364314,14.662878960371016,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:21,364.20001220703125,5842.06005859375,179.0,5.224999904632568,32.0,490.0,63.192610535770655,14.662844678387046,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.52185089974293,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:22,452.66,0.0,10.9,105.0,180.0,72.0,62.0,270.0,210.0,26.5,22.3,30.0,28.0,58.0,0.0,367.0,63.192543564364314,14.66294509358704,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:22,364.3999938964844,5845.919921875,179.0,5.216000080108643,33.0,477.0,63.19261481054127,14.662916930392385,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.44473007712082,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:23,456.09,0.0,10.4,94.0,180.0,73.0,64.0,270.0,210.0,25.3,22.0,29.0,25.0,54.0,0.0,367.0,63.192543564364314,14.663005359470844,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:23,364.6000061035156,5849.27978515625,179.0,5.206999778747559,33.0,473.0,63.192614391446114,14.662980968132615,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.37017994858613,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:24,462.11,0.0,7.4,60.0,181.0,68.0,64.0,250.0,190.0,22.2,18.1,27.0,22.0,49.0,0.0,367.0,63.19251556880772,14.663027906790376,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:24,364.79998779296875,5852.2998046875,180.0,5.188000202178955,33.0,470.0,63.19261506199837,14.663039641454816,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.2956298200514,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:25,466.42,0.0,6.8,48.0,181.0,68.0,66.0,260.0,180.0,21.4,18.5,24.0,18.0,42.0,0.0,367.0,63.19251028820872,14.6630456764251,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:25,365.20001220703125,5855.31005859375,181.0,5.085000038146973,33.0,469.0,63.19261682219803,14.663097308948636,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.22365038560412,,,,FFFFFF,1,3.0
2107,2024-06-04 13:37:26,468.59,0.0,6.8,48.0,181.0,63.0,66.0,250.0,190.0,18.6,13.0,22.0,16.0,38.0,0.0,367.0,63.19251028820872,14.663084149360657,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:37:26,365.3999938964844,5858.02978515625,180.0,4.964000225067139,34.0,462.0,63.19261908531189,14.663147432729602,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.1542416452442,,,,FFFFFF,1,3.0
